occurence_PK,OCC_DATE,OCC_HOUR,OCC_DAY,OCC_MONTH,OCC_YEAR
3834,2023-04-12 04:00:00+00:00,4,12,4,2023
3835,2012-12-29 05:00:00+00:00,5,29,12,2012
3836,2023-04-13 04:00:00+00:00,4,13,4,2023
3837,2023-04-14 04:00:00+00:00,4,14,4,2023
3838,2023-04-15 04:00:00+00:00,4,15,4,2023
3839,2023-04-16 04:00:00+00:00,4,16,4,2023
3840,2023-04-17 04:00:00+00:00,4,17,4,2023
3841,2023-04-18 04:00:00+00:00,4,18,4,2023
3842,2023-04-19 04:00:00+00:00,4,19,4,2023
3843,2023-04-20 04:00:00+00:00,4,20,4,2023
3844,2023-04-21 04:00:00+00:00,4,21,4,2023
3845,2023-04-22 04:00:00+00:00,4,22,4,2023
3846,2023-04-23 04:00:00+00:00,4,23,4,2023
3847,2023-04-24 04:00:00+00:00,4,24,4,2023
3848,2023-04-25 04:00:00+00:00,4,25,4,2023
3849,2023-04-26 04:00:00+00:00,4,26,4,2023
3850,2023-04-27 04:00:00+00:00,4,27,4,2023
3851,2023-04-28 04:00:00+00:00,4,28,4,2023
3852,2006-10-05 04:00:00+00:00,4,5,10,2006
3853,2023-04-29 04:00:00+00:00,4,29,4,2023
3854,2023-04-30 04:00:00+00:00,4,30,4,2023
3855,2023-05-01 04:00:00+00:00,4,1,5,2023
3856,2023-05-02 04:00:00+00:00,4,2,5,2023
3857,2023-05-03 04:00:00+00:00,4,3,5,2023
3858,2023-05-04 04:00:00+00:00,4,4,5,2023
3859,2023-05-05 04:00:00+00:00,4,5,5,2023
3860,2023-05-06 04:00:00+00:00,4,6,5,2023
3861,2023-05-07 04:00:00+00:00,4,7,5,2023
3862,2023-05-08 04:00:00+00:00,4,8,5,2023
3863,2011-06-17 04:00:00+00:00,4,17,6,2011
3864,2023-05-09 04:00:00+00:00,4,9,5,2023
3865,2023-05-10 04:00:00+00:00,4,10,5,2023
3866,2023-05-11 04:00:00+00:00,4,11,5,2023
3867,2023-05-12 04:00:00+00:00,4,12,5,2023
3868,2023-05-13 04:00:00+00:00,4,13,5,2023
3869,2023-05-14 04:00:00+00:00,4,14,5,2023
3870,2023-05-15 04:00:00+00:00,4,15,5,2023
3871,2023-05-16 04:00:00+00:00,4,16,5,2023
3872,2023-05-17 04:00:00+00:00,4,17,5,2023
3873,2023-05-18 04:00:00+00:00,4,18,5,2023
3874,2023-05-19 04:00:00+00:00,4,19,5,2023
3875,2023-05-20 04:00:00+00:00,4,20,5,2023
3876,2023-05-21 04:00:00+00:00,4,21,5,2023
3877,2023-05-22 04:00:00+00:00,4,22,5,2023
3878,2023-05-23 04:00:00+00:00,4,23,5,2023
3879,2023-05-24 04:00:00+00:00,4,24,5,2023
3880,2023-05-25 04:00:00+00:00,4,25,5,2023
3881,2006-10-31 05:00:00+00:00,5,31,10,2006
3882,2023-05-26 04:00:00+00:00,4,26,5,2023
3883,2023-05-27 04:00:00+00:00,4,27,5,2023
3884,2023-05-28 04:00:00+00:00,4,28,5,2023
3885,2023-05-29 04:00:00+00:00,4,29,5,2023
3886,2023-05-30 04:00:00+00:00,4,30,5,2023
3887,2023-05-31 04:00:00+00:00,4,31,5,2023
3888,2023-06-01 04:00:00+00:00,4,1,6,2023
3889,2023-06-02 04:00:00+00:00,4,2,6,2023
3890,2005-02-02 05:00:00+00:00,5,2,2,2005
3891,2023-06-03 04:00:00+00:00,4,3,6,2023
3892,2023-06-04 04:00:00+00:00,4,4,6,2023
3893,2023-06-05 04:00:00+00:00,4,5,6,2023
3894,2023-06-06 04:00:00+00:00,4,6,6,2023
3895,2023-06-07 04:00:00+00:00,4,7,6,2023
3896,2023-06-08 04:00:00+00:00,4,8,6,2023
3897,2023-06-09 04:00:00+00:00,4,9,6,2023
3898,2023-06-10 04:00:00+00:00,4,10,6,2023
3899,2023-06-11 04:00:00+00:00,4,11,6,2023
3900,2023-06-12 04:00:00+00:00,4,12,6,2023
3901,2007-12-24 05:00:00+00:00,5,24,12,2007
3902,2023-06-13 04:00:00+00:00,4,13,6,2023
3903,2023-06-14 04:00:00+00:00,4,14,6,2023
3904,2023-06-15 04:00:00+00:00,4,15,6,2023
3905,2023-06-16 04:00:00+00:00,4,16,6,2023
3906,2023-06-17 04:00:00+00:00,4,17,6,2023
3907,2023-06-18 04:00:00+00:00,4,18,6,2023
3908,2023-06-19 04:00:00+00:00,4,19,6,2023
3909,2023-06-20 04:00:00+00:00,4,20,6,2023
3910,2023-06-21 04:00:00+00:00,4,21,6,2023
3911,2023-06-22 04:00:00+00:00,4,22,6,2023
3912,2023-06-23 04:00:00+00:00,4,23,6,2023
3913,2023-06-24 04:00:00+00:00,4,24,6,2023
3914,2023-06-25 04:00:00+00:00,4,25,6,2023
3915,2023-06-26 04:00:00+00:00,4,26,6,2023
3916,2023-06-27 04:00:00+00:00,4,27,6,2023
3917,2023-06-28 04:00:00+00:00,4,28,6,2023
3918,2023-06-29 04:00:00+00:00,4,29,6,2023
3919,2023-06-30 04:00:00+00:00,4,30,6,2023
3920,2023-07-01 04:00:00+00:00,4,1,7,2023
3921,2023-07-02 04:00:00+00:00,4,2,7,2023
3922,2023-07-03 04:00:00+00:00,4,3,7,2023
3923,2023-07-04 04:00:00+00:00,4,4,7,2023
3924,2023-07-05 04:00:00+00:00,4,5,7,2023
3925,2023-07-06 04:00:00+00:00,4,6,7,2023
3926,2023-07-07 04:00:00+00:00,4,7,7,2023
3927,2023-07-08 04:00:00+00:00,4,8,7,2023
3928,2009-07-01 04:00:00+00:00,4,1,7,2009
3929,2023-07-09 04:00:00+00:00,4,9,7,2023
3930,2023-07-10 04:00:00+00:00,4,10,7,2023
3931,2023-07-11 04:00:00+00:00,4,11,7,2023
3932,2012-05-12 04:00:00+00:00,4,12,5,2012
3933,2023-07-12 04:00:00+00:00,4,12,7,2023
3934,2023-07-13 04:00:00+00:00,4,13,7,2023
3935,2023-07-14 04:00:00+00:00,4,14,7,2023
3936,2023-07-15 04:00:00+00:00,4,15,7,2023
3937,2023-07-16 04:00:00+00:00,4,16,7,2023
3938,2023-07-17 04:00:00+00:00,4,17,7,2023
3939,2023-07-18 04:00:00+00:00,4,18,7,2023
3940,2023-07-19 04:00:00+00:00,4,19,7,2023
3941,2023-07-20 04:00:00+00:00,4,20,7,2023
3942,2023-07-21 04:00:00+00:00,4,21,7,2023
3943,2023-07-22 04:00:00+00:00,4,22,7,2023
3944,2023-07-23 04:00:00+00:00,4,23,7,2023
3945,2023-07-24 04:00:00+00:00,4,24,7,2023
3946,2023-07-25 04:00:00+00:00,4,25,7,2023
3947,2023-07-26 04:00:00+00:00,4,26,7,2023
3948,2023-07-27 04:00:00+00:00,4,27,7,2023
3949,2023-07-28 04:00:00+00:00,4,28,7,2023
3950,2023-07-29 04:00:00+00:00,4,29,7,2023
3951,2023-07-30 04:00:00+00:00,4,30,7,2023
3952,2023-07-31 04:00:00+00:00,4,31,7,2023
3953,2023-08-01 04:00:00+00:00,4,1,8,2023
3954,2023-08-02 04:00:00+00:00,4,2,8,2023
3955,2023-08-03 04:00:00+00:00,4,3,8,2023
3956,2023-08-04 04:00:00+00:00,4,4,8,2023
3957,2023-08-05 04:00:00+00:00,4,5,8,2023
3958,2023-08-06 04:00:00+00:00,4,6,8,2023
3959,2023-08-07 04:00:00+00:00,4,7,8,2023
3960,2023-08-08 04:00:00+00:00,4,8,8,2023
3961,2023-08-09 04:00:00+00:00,4,9,8,2023
3962,2023-08-10 04:00:00+00:00,4,10,8,2023
3963,2023-08-11 04:00:00+00:00,4,11,8,2023
3964,2023-08-12 04:00:00+00:00,4,12,8,2023
3965,2023-08-13 04:00:00+00:00,4,13,8,2023
3966,2023-08-14 04:00:00+00:00,4,14,8,2023
3967,2023-08-15 04:00:00+00:00,4,15,8,2023
3968,2023-08-16 04:00:00+00:00,4,16,8,2023
3969,2023-08-17 04:00:00+00:00,4,17,8,2023
3970,2023-08-18 04:00:00+00:00,4,18,8,2023
3971,2023-08-19 04:00:00+00:00,4,19,8,2023
3972,2023-08-20 04:00:00+00:00,4,20,8,2023
3973,2023-08-21 04:00:00+00:00,4,21,8,2023
3974,2023-08-22 04:00:00+00:00,4,22,8,2023
3975,1997-11-01 05:00:00+00:00,5,1,11,1997
3976,2023-08-23 04:00:00+00:00,4,23,8,2023
3977,2023-08-24 04:00:00+00:00,4,24,8,2023
3978,2023-08-25 04:00:00+00:00,4,25,8,2023
3979,2023-08-26 04:00:00+00:00,4,26,8,2023
3980,2023-08-27 04:00:00+00:00,4,27,8,2023
3981,2023-08-28 04:00:00+00:00,4,28,8,2023
3982,2023-08-29 04:00:00+00:00,4,29,8,2023
3983,2023-08-30 04:00:00+00:00,4,30,8,2023
3984,2023-08-31 04:00:00+00:00,4,31,8,2023
3985,2023-09-01 04:00:00+00:00,4,1,9,2023
3986,2023-09-02 04:00:00+00:00,4,2,9,2023
3987,2023-09-03 04:00:00+00:00,4,3,9,2023
3988,2023-09-04 04:00:00+00:00,4,4,9,2023
3989,2023-09-05 04:00:00+00:00,4,5,9,2023
3990,2023-09-06 04:00:00+00:00,4,6,9,2023
3991,2023-09-07 04:00:00+00:00,4,7,9,2023
3992,2023-09-08 04:00:00+00:00,4,8,9,2023
3993,2023-09-09 04:00:00+00:00,4,9,9,2023
3994,2023-09-10 04:00:00+00:00,4,10,9,2023
3995,2023-09-11 04:00:00+00:00,4,11,9,2023
3996,1993-12-11 05:00:00+00:00,5,11,12,1993
3997,2023-09-12 04:00:00+00:00,4,12,9,2023
3998,2023-09-13 04:00:00+00:00,4,13,9,2023
3999,2023-09-14 04:00:00+00:00,4,14,9,2023
4000,2023-09-15 04:00:00+00:00,4,15,9,2023
4001,2023-09-16 04:00:00+00:00,4,16,9,2023
4002,2023-09-17 04:00:00+00:00,4,17,9,2023
4003,2023-09-18 04:00:00+00:00,4,18,9,2023
4004,2023-09-19 04:00:00+00:00,4,19,9,2023
4005,2023-09-20 04:00:00+00:00,4,20,9,2023
4006,2023-09-21 04:00:00+00:00,4,21,9,2023
4007,1993-08-01 04:00:00+00:00,4,1,8,1993
4008,2023-09-22 04:00:00+00:00,4,22,9,2023
4009,2023-09-23 04:00:00+00:00,4,23,9,2023
4010,2023-09-24 04:00:00+00:00,4,24,9,2023
4011,2023-09-25 04:00:00+00:00,4,25,9,2023
4012,2023-09-26 04:00:00+00:00,4,26,9,2023
4013,2023-09-27 04:00:00+00:00,4,27,9,2023
4014,2023-09-28 04:00:00+00:00,4,28,9,2023
4015,2023-09-29 04:00:00+00:00,4,29,9,2023
4016,2023-09-30 04:00:00+00:00,4,30,9,2023
4017,2023-10-01 04:00:00+00:00,4,1,10,2023
4018,2023-10-02 04:00:00+00:00,4,2,10,2023
4019,2023-10-03 04:00:00+00:00,4,3,10,2023
4020,2023-10-04 04:00:00+00:00,4,4,10,2023
4021,2023-10-05 04:00:00+00:00,4,5,10,2023
4022,2023-10-06 04:00:00+00:00,4,6,10,2023
4023,2023-10-07 04:00:00+00:00,4,7,10,2023
4024,2023-10-08 04:00:00+00:00,4,8,10,2023
4025,2023-10-09 04:00:00+00:00,4,9,10,2023
4026,2023-10-10 04:00:00+00:00,4,10,10,2023
4027,2023-10-11 04:00:00+00:00,4,11,10,2023
4028,2023-10-12 04:00:00+00:00,4,12,10,2023
4029,2023-10-13 04:00:00+00:00,4,13,10,2023
4030,2023-10-14 04:00:00+00:00,4,14,10,2023
4031,2023-10-15 04:00:00+00:00,4,15,10,2023
4032,2023-10-16 04:00:00+00:00,4,16,10,2023
4033,2023-10-17 04:00:00+00:00,4,17,10,2023
4034,2023-10-18 04:00:00+00:00,4,18,10,2023
4035,2023-10-19 04:00:00+00:00,4,19,10,2023
4036,2023-10-20 04:00:00+00:00,4,20,10,2023
4037,2023-10-21 04:00:00+00:00,4,21,10,2023
4038,2023-10-22 04:00:00+00:00,4,22,10,2023
4039,2023-10-23 04:00:00+00:00,4,23,10,2023
4040,2023-10-24 04:00:00+00:00,4,24,10,2023
4041,2023-10-25 04:00:00+00:00,4,25,10,2023
4042,2023-10-26 04:00:00+00:00,4,26,10,2023
4043,2023-10-27 04:00:00+00:00,4,27,10,2023
4044,2023-10-28 04:00:00+00:00,4,28,10,2023
4045,2023-10-29 04:00:00+00:00,4,29,10,2023
4046,2023-10-30 04:00:00+00:00,4,30,10,2023
4047,2023-10-31 04:00:00+00:00,4,31,10,2023
4048,2023-11-01 04:00:00+00:00,4,1,11,2023
4049,2023-11-02 04:00:00+00:00,4,2,11,2023
4050,2023-11-03 04:00:00+00:00,4,3,11,2023
4051,2023-11-04 04:00:00+00:00,4,4,11,2023
4052,2023-11-05 04:00:00+00:00,4,5,11,2023
4053,2023-11-06 05:00:00+00:00,5,6,11,2023
4054,2023-11-07 05:00:00+00:00,5,7,11,2023
4055,2011-11-07 05:00:00+00:00,5,7,11,2011
4056,2023-11-08 05:00:00+00:00,5,8,11,2023
4057,2023-11-09 05:00:00+00:00,5,9,11,2023
4058,2023-11-10 05:00:00+00:00,5,10,11,2023
4059,2023-11-11 05:00:00+00:00,5,11,11,2023
4060,2023-11-12 05:00:00+00:00,5,12,11,2023
4061,2023-11-13 05:00:00+00:00,5,13,11,2023
4062,2023-11-14 05:00:00+00:00,5,14,11,2023
4063,2023-11-15 05:00:00+00:00,5,15,11,2023
4064,2023-11-16 05:00:00+00:00,5,16,11,2023
4065,2023-11-17 05:00:00+00:00,5,17,11,2023
4066,2023-11-18 05:00:00+00:00,5,18,11,2023
4067,2023-11-19 05:00:00+00:00,5,19,11,2023
4068,2023-11-20 05:00:00+00:00,5,20,11,2023
4069,2023-11-21 05:00:00+00:00,5,21,11,2023
4070,2023-11-22 05:00:00+00:00,5,22,11,2023
4071,2023-11-23 05:00:00+00:00,5,23,11,2023
4072,2023-11-24 05:00:00+00:00,5,24,11,2023
4073,2023-11-25 05:00:00+00:00,5,25,11,2023
4074,2023-11-26 05:00:00+00:00,5,26,11,2023
4075,2023-11-27 05:00:00+00:00,5,27,11,2023
4076,2023-11-28 05:00:00+00:00,5,28,11,2023
4077,2023-11-29 05:00:00+00:00,5,29,11,2023
4078,2023-11-30 05:00:00+00:00,5,30,11,2023
4079,2023-12-01 05:00:00+00:00,5,1,12,2023
4080,2023-12-02 05:00:00+00:00,5,2,12,2023
4081,2023-12-03 05:00:00+00:00,5,3,12,2023
4082,2023-12-04 05:00:00+00:00,5,4,12,2023
4083,2011-12-04 05:00:00+00:00,5,4,12,2011
4084,2023-12-05 05:00:00+00:00,5,5,12,2023
4085,2023-12-06 05:00:00+00:00,5,6,12,2023
4086,2023-12-07 05:00:00+00:00,5,7,12,2023
4087,2023-12-08 05:00:00+00:00,5,8,12,2023
4088,2023-12-09 05:00:00+00:00,5,9,12,2023
4089,2023-12-10 05:00:00+00:00,5,10,12,2023
4090,2023-12-11 05:00:00+00:00,5,11,12,2023
4091,2023-12-12 05:00:00+00:00,5,12,12,2023
4092,2023-12-13 05:00:00+00:00,5,13,12,2023
4093,2023-12-14 05:00:00+00:00,5,14,12,2023
4094,2023-12-15 05:00:00+00:00,5,15,12,2023
4095,2023-12-16 05:00:00+00:00,5,16,12,2023
4096,2023-12-17 05:00:00+00:00,5,17,12,2023
4097,2023-12-18 05:00:00+00:00,5,18,12,2023
4098,2023-12-19 05:00:00+00:00,5,19,12,2023
4099,2003-09-30 04:00:00+00:00,4,30,9,2003
4100,2023-12-20 05:00:00+00:00,5,20,12,2023
4101,2023-12-21 05:00:00+00:00,5,21,12,2023
4102,2023-12-22 05:00:00+00:00,5,22,12,2023
4103,2023-12-23 05:00:00+00:00,5,23,12,2023
4104,2023-12-24 05:00:00+00:00,5,24,12,2023
4105,2023-12-25 05:00:00+00:00,5,25,12,2023
4106,2023-12-26 05:00:00+00:00,5,26,12,2023
4107,2023-12-27 05:00:00+00:00,5,27,12,2023
4108,2023-12-28 05:00:00+00:00,5,28,12,2023
4109,2023-12-29 05:00:00+00:00,5,29,12,2023
4110,2023-12-30 05:00:00+00:00,5,30,12,2023
4111,2023-12-31 05:00:00+00:00,5,31,12,2023
